i_345_7_23_MT_X,7,345,X,MT,23,MCTS_E,0.0,-,1,"((0.0, 1, 67.377178606),)"
i_270_9_59_FR_den206d,9,268,den206d,FR,59,MCTS_E,1.69892,-,1,"((1.69892, 1, 148.153162485),)"
i_100_2_17_SC_X,2,100,X,SC,17,BFS,6.0,-,208158,"((0.0, 0, 0.902080203), (5.0, 12574, 18.902995211), (5.0, 22692, 36.948596163), (5.0, 32084, 54.95792018), (5.0, 40456, 72.959305751), (6.0, 48111, 90.960935963), (6.0, 55337, 108.961678952), (6.0, 65625, 126.962273854), (6.0, 75390, 144.963381152), (6.0, 83892, 162.982347466), (6.0, 90041, 180.98341273), (6.0, 95294, 198.983430487), (6.0, 100891, 216.986668186), (6.0, 105303, 234.989201855), (6.0, 107960, 253.024088936), (6.0, 110163, 271.026634173), (6.0, 112499, 289.027679444), (6.0, 114553, 307.029427791), (6.0, 117076, 325.044875553), (6.0, 119315, 343.048937669), (6.0, 121945, 361.056921637), (6.0, 124563, 379.060501636), (6.0, 127376, 397.065481445), (6.0, 129418, 415.06694305), (6.0, 131320, 433.072906047), (6.0, 132769, 451.07622381), (6.0, 133954, 469.091918445), (6.0, 135047, 487.103890242), (6.0, 136704, 505.1090518), (6.0, 138345, 523.110064025), (6.0, 139700, 541.147060166), (6.0, 140756, 559.155477663), (6.0, 141731, 577.176370944), (6.0, 142753, 595.185588366), (6.0, 143764, 613.190923917), (6.0, 144812, 631.201575452), (6.0, 145757, 649.20563024), (6.0, 146821, 667.208469441), (6.0, 147954, 685.210602638), (6.0, 148946, 703.215473983), (6.0, 150199, 721.225582547), (6.0, 151696, 739.226233281), (6.0, 153237, 757.237475082), (6.0, 154618, 775.241925987), (6.0, 155976, 793.247819419), (6.0, 157240, 811.2590948), (6.0, 158343, 829.268572648), (6.0, 159549, 847.268706266), (6.0, 160940, 865.272974814), (6.0, 162448, 883.288155609), (6.0, 163768, 901.297094119), (6.0, 165026, 919.307626764), (6.0, 166272, 937.311487221), (6.0, 167437, 955.311926146), (6.0, 168692, 973.316108536), (6.0, 169756, 991.320376366), (6.0, 170564, 1009.329693182), (6.0, 171357, 1027.33218416), (6.0, 172288, 1045.345951938), (6.0, 173068, 1063.350792175), (6.0, 173933, 1081.354069367), (6.0, 175044, 1099.35784127), (6.0, 176276, 1117.394454907), (6.0, 177446, 1135.394839761), (6.0, 178537, 1153.409886381), (6.0, 179593, 1171.415956345), (6.0, 180642, 1189.417565241), (6.0, 181721, 1207.429163899), (6.0, 182691, 1225.439926471), (6.0, 183535, 1243.441583518), (6.0, 184196, 1261.445163893), (6.0, 184934, 1279.448452302), (6.0, 185584, 1297.45361759), (6.0, 186217, 1315.47411652), (6.0, 186881, 1333.500601504), (6.0, 187609, 1351.50450936), (6.0, 188520, 1369.514444905), (6.0, 189478, 1387.519125122), (6.0, 190426, 1405.530176952), (6.0, 191223, 1423.538915661), (6.0, 191938, 1441.547990107), (6.0, 192608, 1459.551464314), (6.0, 193224, 1477.573286215), (6.0, 194037, 1495.583295976), (6.0, 194841, 1513.595595193), (6.0, 195778, 1531.608664791), (6.0, 196741, 1549.62920026), (6.0, 197641, 1567.646509025), (6.0, 198488, 1585.676335288), (6.0, 199067, 1603.701064725), (6.0, 199697, 1621.715223335), (6.0, 200356, 1639.722782654), (6.0, 201031, 1657.740594899), (6.0, 201925, 1675.756933413), (6.0, 202844, 1693.757370661), (6.0, 203873, 1711.761859209), (6.0, 204822, 1729.777486397), (6.0, 205765, 1747.784995127), (6.0, 206625, 1765.80576596), (6.0, 207435, 1783.821388901))"
i_172_3_32_MT_den204d,3,156,den204d,MT,32,BFS,0.0,-,216858,"((0.0, 0, 0.8625690800000001), (0.0, 15856, 18.862884255), (0.0, 30240, 36.891685809), (0.0, 43396, 54.892029136), (0.0, 55520, 72.892690562), (0.0, 66631, 90.893897643), (0.0, 76160, 108.977054171), (0.0, 82271, 126.978584974), (0.0, 86353, 144.980722279), (0.0, 90350, 162.982795943), (0.0, 94160, 180.987040013), (0.0, 97922, 198.988472443), (0.0, 101232, 217.509044599), (0.0, 104034, 235.511881658), (0.0, 106624, 253.514156869), (0.0, 109328, 271.536452694), (0.0, 112683, 289.537963061), (0.0, 116959, 307.54136981), (0.0, 120418, 325.546780868), (0.0, 123428, 343.551652979), (0.0, 125942, 361.560211312), (0.0, 127679, 379.562450288), (0.0, 129454, 397.568196058), (0.0, 130877, 415.577955862), (0.0, 132255, 433.585331917), (0.0, 133571, 451.591385916), (0.0, 135362, 469.592111405), (0.0, 137192, 487.594911878), (0.0, 139124, 505.598937399), (0.0, 140932, 523.60364223), (0.0, 142431, 541.619463259), (0.0, 143756, 559.62928992), (0.0, 145459, 577.635856778), (0.0, 147167, 595.642929094), (0.0, 148795, 613.65023754), (0.0, 150503, 631.652444471), (0.0, 152118, 649.652471655), (0.0, 153531, 667.660562972), (0.0, 154744, 685.662673466), (0.0, 155801, 703.663675439), (0.0, 156778, 721.663839818), (0.0, 157953, 739.665070827), (0.0, 159628, 757.665677216), (0.0, 161140, 775.668009328), (0.0, 162466, 793.674243229), (0.0, 163846, 811.681801045), (0.0, 165043, 829.687687579), (0.0, 166360, 847.693983016), (0.0, 167853, 865.698005046), (0.0, 169440, 883.706796504), (0.0, 170874, 901.717862561), (0.0, 172251, 919.726332365), (0.0, 173615, 937.734826813), (0.0, 174900, 955.743281371), (0.0, 176242, 973.743338639), (0.0, 177439, 991.75896138), (0.0, 178336, 1009.775871128), (0.0, 179223, 1027.793782216), (0.0, 180234, 1045.797655514), (0.0, 181516, 1063.80066502), (0.0, 182677, 1081.813264962), (0.0, 183673, 1099.83056599), (0.0, 184584, 1117.833931306), (0.0, 185469, 1135.834317456), (0.0, 186309, 1153.835059591), (0.0, 187106, 1171.844054926), (0.0, 187921, 1189.86306381), (0.0, 188737, 1207.864777134), (0.0, 189492, 1225.864984594), (0.0, 190279, 1243.875449408), (0.0, 191032, 1261.887594547), (0.0, 191810, 1279.896065516), (0.0, 192740, 1297.906144921), (0.0, 193737, 1315.913400367), (0.0, 194637, 1333.922072359), (0.0, 195642, 1351.931058489), (0.0, 196656, 1369.965768261), (0.0, 197567, 1387.980693133), (0.0, 198306, 1405.995383957), (0.0, 199291, 1424.002836626), (0.0, 200338, 1442.005360912), (0.0, 201422, 1460.008748383), (0.0, 202396, 1478.02109332), (0.0, 203356, 1496.033028094), (0.0, 204107, 1514.035607453), (0.0, 204776, 1532.046078334), (0.0, 205457, 1550.077152666), (0.0, 206117, 1568.084117144), (0.0, 206819, 1586.110435563), (0.0, 207711, 1604.111789378), (0.0, 208716, 1622.12829297), (0.0, 209762, 1640.136740076), (0.0, 210721, 1658.14641562), (0.0, 211464, 1676.154769185), (0.0, 212168, 1694.170794786), (0.0, 212963, 1712.176836126), (0.0, 213691, 1730.189798153), (0.0, 214498, 1748.197302184), (0.0, 215398, 1766.209636352), (0.0, 216276, 1784.228973813))"
i_120_5_52_MT_lak106d,5,111,lak106d,MT,52,BNB,3.25,-,163030,"((0.5, 0, 1.077974159), (2.25, 3683, 19.081466414), (2.25, 7539, 37.084359471), (2.25, 10391, 55.086031321), (2.25, 12476, 73.087214075), (2.25, 14257, 91.091400038), (2.25, 15975, 109.092759053), (2.25, 18105, 127.096902809), (2.25, 20480, 145.429447618), (2.75, 22755, 163.432939426), (2.75, 24736, 181.434389148), (2.75, 27291, 199.441087653), (2.75, 31196, 217.442504001), (2.75, 34194, 235.450570328), (2.75, 35840, 254.026312037), (2.75, 37852, 272.031435182), (2.75, 38911, 290.034230992), (2.75, 40797, 308.035067831), (2.75, 42657, 326.040322717), (2.75, 44555, 344.046472814), (2.75, 45545, 362.055627126), (2.75, 47500, 380.057099442), (2.75, 49352, 398.063385882), (2.75, 51200, 416.75814316), (2.75, 52906, 434.759159663), (2.75, 54377, 452.765162633), (2.75, 55989, 470.773366042), (2.75, 57804, 488.778531025), (2.75, 59392, 507.702365105), (2.75, 60770, 525.703236028), (2.75, 63188, 543.706403308), (2.75, 65871, 561.709549616), (2.75, 68440, 579.711117565), (2.75, 70700, 597.715335299), (2.75, 73467, 615.72060425), (2.75, 76167, 633.725350082), (2.75, 78028, 651.726196573), (2.75, 80663, 669.731905126), (2.75, 83267, 687.737288499), (2.75, 85371, 705.743780255), (2.75, 87583, 723.751215488), (2.75, 89268, 741.753944451), (2.75, 91249, 759.756154441), (2.75, 93002, 777.760549516), (2.75, 94277, 795.765161351), (2.75, 94976, 815.047760207), (2.75, 96185, 833.061363295), (2.75, 97409, 851.06600489), (2.75, 98724, 869.072609188), (2.75, 100209, 887.075484756), (2.75, 101883, 905.08378439), (2.75, 103596, 923.087319608), (2.75, 105291, 941.093013836), (2.75, 106623, 959.099205572), (2.75, 108286, 977.100079317), (2.75, 109996, 995.110436262), (2.75, 111638, 1013.112908731), (2.75, 112896, 1031.402731618), (2.75, 114526, 1049.413782413), (2.75, 115851, 1067.423131798), (2.75, 117301, 1085.432370345), (2.75, 118781, 1103.445168912), (2.75, 119979, 1121.452927398), (2.75, 121325, 1139.459582002), (2.75, 122659, 1157.47256448), (2.75, 124209, 1175.482616334), (2.75, 125242, 1193.483546719), (2.75, 126692, 1211.48856136), (2.75, 128019, 1229.489447298), (2.75, 129315, 1247.499974766), (2.75, 130786, 1265.501914598), (2.75, 131764, 1283.513776157), (2.75, 132941, 1301.521220747), (2.75, 133822, 1319.526448119), (2.75, 134636, 1337.544207406), (2.75, 135467, 1355.557045258), (2.75, 136472, 1373.566373881), (2.75, 137498, 1391.56701903), (2.75, 138689, 1409.581029206), (2.75, 139876, 1427.587322846), (2.75, 141144, 1445.589775815), (2.75, 142379, 1463.605512629), (2.75, 143616, 1487.918972367), (2.75, 144833, 1505.935880398), (2.75, 145734, 1523.939408783), (2.75, 146637, 1541.949619212), (2.75, 147839, 1559.954852552), (2.75, 149060, 1577.96854599), (2.75, 150016, 1603.942199126), (3.25, 151233, 1621.943652565), (3.25, 152441, 1639.954830564), (3.25, 153605, 1657.957185576), (3.25, 154914, 1675.960661793), (3.25, 156116, 1693.969860625), (3.25, 157278, 1711.971297693), (3.25, 158441, 1729.97217102), (3.25, 159594, 1747.978372748), (3.25, 160822, 1765.993247561), (3.25, 161926, 1784.001316112))"
i_345_7_23_MT_X,7,345,X,MT,23,BFS,0.0,-,190546,"((0.0, 0, 0.9204632770000001), (0.0, 0, 369.298890821), (0.0, 8690, 387.300420178), (0.0, 16441, 405.300750882), (0.0, 23870, 423.300903352), (0.0, 28020, 441.305198494), (0.0, 32013, 459.308109941), (0.0, 38028, 477.308628175), (0.0, 44880, 495.310510412), (0.0, 51434, 513.31232911), (0.0, 57826, 531.313717541), (0.0, 61590, 549.318676549), (0.0, 64817, 567.318829959), (0.0, 68174, 585.321705174), (0.0, 71613, 603.323042905), (0.0, 74883, 621.325139888), (0.0, 78090, 639.325311928), (0.0, 82286, 657.32589806), (0.0, 85161, 675.331935748), (0.0, 87994, 693.333921535), (0.0, 90563, 711.338633555), (0.0, 93143, 729.339359414), (0.0, 95440, 747.34542461), (0.0, 97584, 765.34844222), (0.0, 99764, 783.353160382), (0.0, 101890, 801.35560764), (0.0, 104063, 819.361122083), (0.0, 106074, 837.367304486), (0.0, 108100, 855.368220126), (0.0, 110419, 873.374775822), (0.0, 112575, 891.380108178), (0.0, 114364, 909.38032608), (0.0, 116117, 927.386818693), (0.0, 118029, 945.393914184), (0.0, 119775, 963.403284743), (0.0, 121452, 981.408818477), (0.0, 123151, 999.409510805), (0.0, 124814, 1017.419808571), (0.0, 126441, 1035.422218676), (0.0, 127998, 1053.433218705), (0.0, 129417, 1071.440129502), (0.0, 130976, 1089.446057208), (0.0, 132447, 1107.447705819), (0.0, 133902, 1125.451354337), (0.0, 135376, 1143.463174478), (0.0, 136855, 1161.46514017), (0.0, 138742, 1179.470122695), (0.0, 140600, 1197.478966816), (0.0, 142602, 1215.487509722), (0.0, 144531, 1233.491099335), (0.0, 146204, 1251.4974503), (0.0, 148352, 1269.498972179), (0.0, 150070, 1287.504312429), (0.0, 151813, 1305.514854503), (0.0, 153630, 1323.523444969), (0.0, 155319, 1341.531433429), (0.0, 156995, 1359.531434898), (0.0, 158786, 1377.539165638), (0.0, 160669, 1395.543008109), (0.0, 162145, 1413.556443894), (0.0, 163631, 1431.561214627), (0.0, 165292, 1449.565198538), (0.0, 166958, 1467.57145147), (0.0, 168518, 1485.579589717), (0.0, 170092, 1503.580119115), (0.0, 171727, 1521.582219774), (0.0, 173347, 1539.598159014), (0.0, 174616, 1557.609332814), (0.0, 175664, 1575.612163359), (0.0, 176650, 1593.622038695), (0.0, 177886, 1611.63276765), (0.0, 179178, 1629.638431079), (0.0, 180268, 1647.649023334), (0.0, 181445, 1665.656930554), (0.0, 182848, 1683.664635033), (0.0, 184363, 1701.666639218), (0.0, 185751, 1719.667606044), (0.0, 186782, 1737.671579025), (0.0, 187930, 1755.687305014), (0.0, 188970, 1773.700125088), (0.0, 189973, 1791.70102742))"
i_100_2_17_SC_X,2,100,X,SC,17,BNB,7.0,-,553317,"((0.0, 0, 1.130135118), (5.0, 9844, 19.13242328), (5.0, 19015, 37.133406328), (5.0, 28060, 55.133719873), (5.0, 36460, 73.133997395), (6.0, 44870, 91.135003681), (6.0, 53310, 109.135152316), (6.0, 61396, 127.146256923), (6.0, 69780, 145.174841311), (6.0, 77988, 163.200284548), (6.0, 86061, 181.201683072), (6.0, 94005, 199.202680848), (6.0, 102001, 217.204105356), (6.0, 109860, 235.214745769), (6.0, 117780, 253.24185357), (6.0, 125956, 271.242291525), (6.0, 139604, 289.242998299), (6.0, 152960, 307.243093042), (6.0, 166271, 325.243154123), (6.0, 179335, 343.244545535), (6.0, 191799, 361.244603754), (6.0, 200147, 379.24545375), (6.0, 204795, 397.246226085), (6.0, 210522, 415.247004154), (6.0, 216500, 433.273578194), (6.0, 222594, 451.276332561), (6.0, 228468, 469.310529888), (6.0, 234244, 487.347093806), (6.0, 239768, 505.348490214), (6.0, 246962, 523.349793963), (6.0, 253647, 541.352441293), (7.0, 259668, 559.352851766), (7.0, 269108, 577.369021042), (7.0, 276737, 595.369752491), (7.0, 282385, 613.374581782), (7.0, 287924, 631.385147298), (7.0, 296347, 649.392313644), (7.0, 303092, 667.398752418), (7.0, 310644, 685.402342966), (7.0, 317655, 703.408096828), (7.0, 324193, 721.41042158), (7.0, 327764, 739.459840197), (7.0, 332129, 757.468428924), (7.0, 336692, 775.502953913), (7.0, 340475, 793.504105041), (7.0, 345561, 811.505879563), (7.0, 349739, 829.506424245), (7.0, 355721, 847.516899487), (7.0, 362901, 865.51728188), (7.0, 370645, 883.527610312), (7.0, 376661, 903.528321591), (7.0, 382427, 921.538202212), (7.0, 388555, 939.538490166), (7.0, 394612, 957.588951884), (7.0, 397201, 975.590453068), (7.0, 400522, 993.591794613), (7.0, 402996, 1011.602525105), (7.0, 405619, 1029.615891836), (7.0, 409129, 1047.61639886), (7.0, 413055, 1065.616629198), (7.0, 417408, 1083.617692686), (7.0, 420869, 1101.620741492), (7.0, 423446, 1119.621077646), (7.0, 425661, 1137.637011151), (7.0, 428053, 1155.647696664), (7.0, 430317, 1173.662883818), (7.0, 433067, 1191.665824298), (7.0, 436309, 1209.667305207), (7.0, 439828, 1227.680714254), (7.0, 443380, 1245.745058255), (7.0, 446905, 1263.757154584), (7.0, 450420, 1281.761823601), (7.0, 453876, 1299.816541425), (7.0, 458091, 1317.820615193), (7.0, 462345, 1335.821721286), (7.0, 465622, 1353.823142013), (7.0, 468877, 1371.842017164), (7.0, 471657, 1389.851878639), (7.0, 473059, 1407.858623891), (7.0, 477417, 1425.861425361), (7.0, 481730, 1443.862237533), (7.0, 484661, 1461.864457519), (7.0, 488821, 1479.878931189), (7.0, 493599, 1497.87901172), (7.0, 497437, 1515.882751498), (7.0, 499749, 1533.89427741), (7.0, 504509, 1551.90362513), (7.0, 507636, 1569.940002679), (7.0, 510021, 1587.942320322), (7.0, 514204, 1605.942754556), (7.0, 518589, 1623.942789945), (7.0, 522523, 1641.960477202), (7.0, 526629, 1659.967494138), (7.0, 531734, 1677.96858429), (7.0, 536341, 1695.984737109), (7.0, 539687, 1713.997153408), (7.0, 542327, 1732.001207511), (7.0, 545446, 1750.001557791), (7.0, 547601, 1768.0215253), (7.0, 550276, 1786.067545948))"
i_100_2_17_SC_X,2,100,X,SC,17,MCTS_E,0.0,-,301356,"((0.0, 1, 0.9121515), (0.0, 1, 18.917775479), (0.0, 1926, 36.921464568), (0.0, 1926, 54.928507376), (0.0, 3739, 72.93007521), (0.0, 3739, 90.933227128), (0.0, 6195, 108.938138774), (0.0, 6195, 126.94009062800001), (0.0, 8655, 144.942897366), (0.0, 8655, 162.949963523), (0.0, 11105, 180.952686404), (0.0, 11105, 198.959142562), (0.0, 13559, 216.959952894), (0.0, 13559, 234.960086325), (0.0, 16650, 252.960390955), (0.0, 16650, 270.961877332), (0.0, 18994, 288.965551432), (0.0, 18994, 306.965827258), (0.0, 21439, 324.967717102), (0.0, 21439, 344.602578193), (0.0, 23908, 363.426888588), (0.0, 23908, 383.410253363), (0.0, 26406, 401.415330184), (0.0, 26406, 419.41761007), (0.0, 31287, 445.564869466), (0.0, 31287, 463.565698092), (0.0, 36287, 490.11338027), (0.0, 36287, 508.117164177), (0.0, 40144, 526.124377541), (0.0, 40144, 545.6748376), (0.0, 45166, 563.680953919), (0.0, 45166, 581.686969017), (0.0, 48917, 614.03929768), (0.0, 48917, 632.040653153), (0.0, 50986, 650.042728862), (0.0, 50986, 668.051152653), (0.0, 52545, 686.063242309), (0.0, 52545, 722.406118225), (0.0, 53740, 740.412016787), (0.0, 53740, 758.418581312), (0.0, 55484, 776.42861495), (0.0, 55484, 794.435588339), (0.0, 57648, 812.437058551), (0.0, 57648, 830.443929805), (0.0, 60155, 848.445667876), (0.0, 60155, 866.44955828), (0.0, 61554, 884.450940426), (0.0, 61554, 902.451813905), (0.0, 63712, 920.454379574), (0.0, 63712, 938.454626177), (0.0, 66110, 956.455768648), (0.0, 66110, 974.458297826), (0.0, 67901, 992.461872389), (0.0, 67901, 1010.464776635), (0.0, 70404, 1028.466294076), (0.0, 70404, 1046.469286834), (0.0, 72885, 1064.471474245), (0.0, 72885, 1082.471658098), (0.0, 73107, 1100.471947871), (0.0, 73107, 1118.473746014), (0.0, 75602, 1136.475770734), (0.0, 75602, 1154.477234601), (0.0, 78081, 1172.480022435), (0.0, 78081, 1190.480908999), (0.0, 79602, 1208.482407415), (0.0, 79602, 1226.485433176), (0.0, 82060, 1244.488694425), (0.0, 82060, 1262.488830759), (0.0, 84534, 1280.488855672), (0.0, 84534, 1298.490792709), (0.0, 86300, 1316.49208661), (0.0, 86300, 1334.495519486), (0.0, 87582, 1352.498758104), (0.0, 87582, 1370.50621888), (0.0, 87683, 1388.508329343), (0.0, 87683, 1406.512987512), (0.0, 90206, 1424.515404244), (0.0, 90206, 1442.522686798), (0.0, 92721, 1460.524228717), (0.0, 92721, 1478.5290105), (0.0, 94169, 1496.536166539), (0.0, 94169, 1514.538061306), (0.0, 96232, 1532.540410408), (0.0, 96232, 1550.541882832), (0.0, 98748, 1568.543000947), (0.0, 98748, 1586.545597619), (0.0, 101203, 1604.54901097), (0.0, 101203, 1622.551382758), (0.0, 103690, 1640.556953044), (0.0, 103690, 1658.558941852), (0.0, 106224, 1676.56262192), (0.0, 106224, 1694.566168808), (0.0, 108766, 1712.569630701), (0.0, 108766, 1730.572562735), (0.0, 111279, 1748.575066959), (0.0, 111279, 1766.581017698), (0.0, 115405, 1784.582553402))"
i_172_3_32_MT_den204d,3,156,den204d,MT,32,BNB,0.0,-,186456,"((0.0, 0, 1.572923523), (0.0, 6762, 19.57398769), (0.0, 13088, 37.641586148), (0.0, 23632, 55.684142523), (0.0, 34225, 73.804748937), (0.0, 42416, 91.911225298), (0.0, 47482, 109.912747996), (0.0, 52215, 127.913957817), (0.0, 57915, 145.91403386), (0.0, 61988, 163.915050809), (0.0, 65792, 181.915675582), (0.0, 69245, 199.919873901), (0.0, 72282, 217.924629263), (0.0, 75009, 235.92571754), (0.0, 78868, 253.929012605), (0.0, 81300, 271.929025436), (0.0, 83754, 289.936001273), (0.0, 86662, 307.936085412), (0.0, 89127, 325.939505302), (0.0, 92647, 343.944628756), (0.0, 95126, 361.946607354), (0.0, 97211, 379.952550212), (0.0, 99157, 397.956176001), (0.0, 100789, 415.961137334), (0.0, 102345, 433.970579193), (0.0, 103805, 451.975749661), (0.0, 105263, 469.990542022), (0.0, 106623, 487.996180884), (0.0, 108060, 506.000412318), (0.0, 109407, 524.01350112), (0.0, 110599, 542.022084805), (0.0, 111935, 560.023830156), (0.0, 113252, 578.029522282), (0.0, 114524, 596.043114212), (0.0, 116181, 614.050873054), (0.0, 118055, 632.054344135), (0.0, 119835, 650.060011424), (0.0, 121162, 668.066205552), (0.0, 122550, 686.068872671), (0.0, 124125, 704.07476098), (0.0, 125348, 722.090022726), (0.0, 126584, 740.094460928), (0.0, 127781, 758.109156957), (0.0, 129144, 776.111547535), (0.0, 130723, 794.114219823), (0.0, 132211, 812.123480989), (0.0, 133517, 830.124913089), (0.0, 134966, 848.125051542), (0.0, 136303, 866.12871601), (0.0, 137488, 884.251586674), (0.0, 138540, 902.255307212), (0.0, 139553, 920.256951166), (0.0, 140562, 938.258742396), (0.0, 141529, 956.271521955), (0.0, 142498, 974.272024936), (0.0, 143416, 992.2842118), (0.0, 144421, 1010.295777606), (0.0, 145381, 1028.305588425), (0.0, 146644, 1046.31660726), (0.0, 147855, 1064.319008517), (0.0, 148731, 1082.324977235), (0.0, 149678, 1100.325295382), (0.0, 150673, 1118.330891948), (0.0, 151602, 1136.331448471), (0.0, 152483, 1154.340020676), (0.0, 153343, 1172.349985729), (0.0, 154200, 1190.537443848), (0.0, 155091, 1208.541779458), (0.0, 156119, 1226.549647369), (0.0, 157312, 1244.564393038), (0.0, 158488, 1262.577746978), (0.0, 159697, 1280.591620252), (0.0, 160746, 1298.605719248), (0.0, 161830, 1316.608843244), (0.0, 162887, 1334.625530481), (0.0, 163968, 1352.627327172), (0.0, 165048, 1370.637181817), (0.0, 166072, 1388.650601346), (0.0, 167176, 1406.659595987), (0.0, 168233, 1424.671531846), (0.0, 169344, 1442.673400103), (0.0, 170507, 1460.689319652), (0.0, 171558, 1478.693196471), (0.0, 172580, 1496.700710782), (0.0, 173606, 1514.712366789), (0.0, 174705, 1532.716511958), (0.0, 175810, 1550.723109105), (0.0, 176785, 1568.732796196), (0.0, 177578, 1586.74013456), (0.0, 178276, 1604.743143182), (0.0, 179017, 1622.755153057), (0.0, 179762, 1640.757921201), (0.0, 180534, 1658.778793838), (0.0, 181281, 1676.784846979), (0.0, 181989, 1694.804766049), (0.0, 182977, 1712.815471594), (0.0, 183749, 1730.832624122), (0.0, 184510, 1748.849549836), (0.0, 185210, 1766.851900139), (0.0, 185875, 1784.871978037))"
i_172_3_32_MT_den204d,3,156,den204d,MT,32,BNBL,0.0,-,194115,"((0.0, 0, 1.547804988), (0.0, 10640, 19.548093819), (0.0, 20600, 37.548097726), (0.0, 29803, 55.549553113), (0.0, 38800, 73.552274678), (0.0, 47253, 91.55242589), (0.0, 55169, 109.553649293), (0.0, 62248, 127.554258549), (0.0, 68514, 145.554374399), (0.0, 74402, 163.55683748), (0.0, 79568, 181.557002008), (0.0, 84553, 199.558923748), (0.0, 88961, 217.561046772), (0.0, 92594, 235.561223394), (0.0, 95946, 253.561493312), (0.0, 97855, 271.562530994), (0.0, 99883, 289.566263521), (0.0, 101779, 307.573888943), (0.0, 103711, 325.576937382), (0.0, 105666, 343.587970968), (0.0, 107540, 361.592053111), (0.0, 109308, 379.592148623), (0.0, 110991, 397.601883189), (0.0, 112355, 415.605877748), (0.0, 113648, 433.610924601), (0.0, 114968, 451.626052145), (0.0, 116168, 469.63622598), (0.0, 117363, 487.647188413), (0.0, 118638, 505.65580099700003), (0.0, 119817, 523.660570236), (0.0, 120942, 541.665786848), (0.0, 122701, 559.674073774), (0.0, 124225, 577.678230661), (0.0, 125574, 595.682629138), (0.0, 126647, 613.698857458), (0.0, 127896, 631.704034142), (0.0, 129498, 649.708933809), (0.0, 131182, 667.718630971), (0.0, 132953, 685.730705583), (0.0, 134512, 703.78757785), (0.0, 135567, 721.795908542), (0.0, 136670, 739.801357616), (0.0, 137776, 757.804462788), (0.0, 138771, 775.817609423), (0.0, 139768, 793.820912353), (0.0, 140703, 811.83086623), (0.0, 141548, 829.833755717), (0.0, 142465, 847.836529788), (0.0, 143480, 865.848267206), (0.0, 144570, 883.867647797), (0.0, 145545, 901.875548818), (0.0, 146491, 919.887981006), (0.0, 147411, 937.898593048), (0.0, 148289, 955.910577812), (0.0, 149358, 973.923985787), (0.0, 150216, 991.943982812), (0.0, 151115, 1009.944091775), (0.0, 152017, 1027.956723636), (0.0, 153040, 1045.963163216), (0.0, 154322, 1063.972182089), (0.0, 155480, 1081.977703782), (0.0, 156651, 1099.98453496), (0.0, 158002, 1117.985811938), (0.0, 159268, 1135.993888308), (0.0, 160455, 1154.009275401), (0.0, 161620, 1172.016588142), (0.0, 162764, 1190.024015009), (0.0, 163952, 1208.116767558), (0.0, 165008, 1226.126287272), (0.0, 166124, 1244.138746089), (0.0, 167191, 1262.148878338), (0.0, 168304, 1280.153853652), (0.0, 169267, 1298.162224608), (0.0, 170223, 1316.172721977), (0.0, 171212, 1334.192486776), (0.0, 172217, 1352.208442526), (0.0, 173206, 1370.20941704), (0.0, 174229, 1388.211004679), (0.0, 175251, 1406.225997904), (0.0, 176238, 1424.238477599), (0.0, 177275, 1442.24290869), (0.0, 178335, 1460.255155138), (0.0, 179299, 1478.267144931), (0.0, 180269, 1496.275206639), (0.0, 181142, 1514.280434678), (0.0, 181873, 1532.294776043), (0.0, 182597, 1550.315759587), (0.0, 183304, 1568.330397489), (0.0, 184045, 1586.351090499), (0.0, 184716, 1604.358101823), (0.0, 185518, 1622.358891197), (0.0, 186402, 1640.363803827), (0.0, 187481, 1658.373593645), (0.0, 188522, 1676.383656598), (0.0, 189506, 1694.389813935), (0.0, 190305, 1712.397616101), (0.0, 191321, 1730.408420473), (0.0, 192280, 1748.408618444), (0.0, 192979, 1766.411322246), (0.0, 193588, 1784.431953795))"
