"('i_9_7_7_1_17_FR', 'MCTS_S', True)",6.65,59.889417254,"((5.32, 0.9586667820000001, 261), (5.32, 1.5611536510000001, 507), (5.32, 2.162572921, 712), (5.32, 2.763287914, 972), (6.62, 3.3639133660000002, 1270), (6.62, 3.9646227730000003, 1569), (6.62, 4.568747431, 1855), (6.62, 5.169780704, 2128), (5.32, 5.770991063, 2410), (5.32, 6.372806618, 2682), (5.32, 6.973025793, 2933), (5.32, 7.573346199, 3187), (5.32, 8.175266424, 3438), (7.04, 8.778582608, 3674), (7.04, 9.381348012, 3914), (7.04, 9.983748997, 4157), (7.04, 10.584521996, 4376), (7.04, 11.185623653, 4615), (7.04, 11.786701674, 4855), (7.04, 12.38718004, 5105), (7.04, 12.987440705000001, 5357), (7.04, 13.589465141, 5611), (7.04, 14.18958291, 5875), (7.04, 14.789777249, 6132), (7.04, 15.391736924, 6385), (7.04, 15.993198777, 6652), (7.04, 16.59373015, 6923), (7.04, 17.194590519, 7207), (7.04, 17.797339666, 7497), (7.04, 18.398421306, 7794), (7.04, 18.999631311, 8097), (7.04, 19.6010378, 8381), (7.04, 20.20232276, 8666), (7.04, 20.804727852, 8962), (7.04, 21.406249827, 9271), (7.04, 22.008245339, 9597), (7.04, 22.608334352, 9911), (7.04, 23.210283824, 10207), (5.79, 23.810306495, 10519), (5.79, 24.410989946, 10863), (5.79, 25.011210902, 11194), (5.79, 25.611812771, 11522), (5.79, 26.211888585, 11847), (5.79, 26.813226299, 12165), (5.79, 27.413375063, 12483), (5.79, 28.014505975, 12798), (5.79, 28.61514727, 13108), (5.79, 29.216341534, 13425), (5.79, 29.816852253, 13738), (5.79, 30.417669348, 14036), (5.79, 31.018088986, 14356), (5.79, 31.61936496, 14659), (5.79, 32.219562677, 14962), (5.79, 32.819825279, 15258), (5.79, 33.4207717, 15560), (5.79, 34.021805394, 15857), (5.79, 34.622694529, 16138), (5.79, 35.224205161, 16440), (5.79, 35.824235882, 16708), (5.79, 36.424504135, 17013), (5.79, 37.025732533, 17294), (5.79, 37.62856886, 17603), (5.79, 38.228941086, 17898), (6.65, 38.830032443, 18194), (6.65, 39.431012237, 18494), (6.65, 40.031504582, 18796), (6.65, 40.636072563, 19081), (6.65, 41.23676709, 19346), (6.65, 41.838626624, 19606), (6.65, 42.441830441, 19830), (6.65, 43.042768372, 20095), (6.65, 43.643963632, 20333), (6.65, 44.245761275, 20597), (6.65, 44.847014773, 20864), (6.65, 45.449084479, 21065), (6.65, 46.049449573, 21302), (6.65, 46.651485354, 21534), (6.65, 47.253796958, 21782), (6.65, 47.854624919, 21953), (6.65, 48.455914832, 22110), (6.65, 49.058411813, 22309), (6.65, 49.660125161, 22514), (6.65, 50.262929581, 22736), (6.65, 50.86536146, 22894), (6.65, 51.468203248, 23077), (6.65, 52.068960856, 23198), (6.65, 52.674384715, 23317), (6.65, 53.275101292, 23430), (6.65, 53.876165574, 23578), (6.65, 54.477063385, 23761), (6.65, 55.078709662, 24003), (6.65, 55.680810516, 24216), (6.65, 56.281937067, 24447), (6.65, 56.882239785, 24640), (6.65, 57.484393607, 24891), (6.65, 58.084415416, 25118), (6.65, 58.686902308, 25357), (6.65, 59.288650021, 25599), (6.65, 59.889417254, 25834))",26000
"('i_9_7_7_1_17_FR', 'MCTS_D', True)",3.44,105.892156532,"((4.3, 61.169396362, 574), (4.3, 61.769520031, 1127), (4.3, 62.36962858, 1832), (4.3, 63.131570279, 2409), (4.3, 63.731756049, 3017), (4.3, 64.332193439, 3651), (4.3, 64.932813655, 4179), (4.3, 65.533225047, 4774), (3.48, 66.134483777, 5313), (3.48, 66.735978618, 5976), (3.48, 67.336625055, 6679), (4.81, 67.937110452, 7353), (4.81, 68.537541107, 8087), (4.81, 69.13797935, 8858), (4.81, 69.738418318, 9633), (4.81, 70.338491268, 10422), (4.81, 70.939237069, 11165), (4.81, 71.539318702, 11919), (4.81, 72.139826029, 12686), (4.81, 72.740148984, 13435), (4.81, 73.340653245, 14146), (4.81, 73.940924529, 14840), (4.81, 74.541455432, 15477), (3.48, 75.141973564, 15954), (3.48, 75.742786224, 16423), (3.48, 76.344223791, 16961), (3.48, 76.94476652, 17679), (3.48, 77.545321973, 18447), (3.48, 78.145853947, 19199), (4.5, 78.745884524, 19857), (4.5, 79.364886568, 20529), (4.5, 79.965391664, 21237), (4.5, 80.565832212, 21943), (4.5, 81.165967802, 22681), (4.5, 81.766558072, 23410), (4.5, 82.366683258, 24014), (4.5, 82.967477078, 24728), (4.5, 83.56755967, 25321), (4.5, 84.168024925, 26040), (4.5, 84.768052927, 26745), (4.5, 85.368414751, 27475), (5.52, 85.968859569, 28196), (3.44, 86.569311427, 28916), (3.44, 87.245323259, 29470), (3.44, 87.845972138, 30192), (3.44, 88.44662054, 30913), (3.44, 89.047183224, 31614), (3.44, 89.647320739, 32323), (3.44, 90.248027371, 33011), (3.44, 90.849026228, 33715), (3.44, 91.449321359, 34414), (3.44, 92.049618166, 34912), (3.44, 92.649715322, 35623), (3.44, 93.24998866, 36332), (3.44, 93.850251831, 37047), (3.44, 94.450327092, 37758), (3.44, 95.050623343, 38455), (3.44, 95.650854703, 39178), (3.44, 96.251568226, 39887), (3.44, 96.851971202, 40608), (3.44, 97.452144429, 41060), (3.44, 98.052952171, 41783), (3.44, 98.653601606, 42496), (3.44, 99.253731776, 43197), (3.44, 99.853966894, 43828), (3.44, 100.454235761, 44474), (3.44, 101.054519529, 45173), (3.44, 101.654634959, 45873), (3.44, 102.255399964, 46597), (3.44, 102.855933149, 47321), (3.44, 103.456462286, 48051), (3.44, 104.056562784, 48775), (3.44, 104.691868614, 49027), (3.44, 105.292102447, 49447), (3.44, 105.892156532, 50000))",50000
"('i_9_7_7_1_17_FR', 'BFS', True)",9.14,165.852371169,"((5.35, 106.624011369, 1054), (6.17, 107.229019266, 2082), (7.04, 107.829151609, 3158), (7.04, 108.431133218, 4228), (7.04, 109.033293671, 5324), (7.04, 109.635643578, 6326), (7.04, 110.24042004, 7266), (7.04, 110.841587743, 8094), (7.04, 111.442914207, 8944), (7.04, 112.04546891, 10010), (7.04, 112.648990928, 11050), (7.04, 113.251173511, 12098), (7.04, 113.856094374, 13172), (7.04, 114.460233318, 14126), (7.04, 115.063421451, 14964), (8.17, 115.665166066, 15850), (8.17, 116.268030584, 16726), (8.17, 116.87005825, 17600), (8.17, 117.471129569, 18558), (8.17, 118.076120661, 19496), (8.17, 118.678928159, 20484), (8.17, 119.278947383, 21422), (8.17, 119.879920866, 22366), (8.17, 120.483577843, 23246), (8.17, 121.09087093, 24068), (8.21, 121.694468921, 24922), (8.32, 122.295750806, 25694), (9.14, 122.903074355, 26468), (9.14, 123.504807926, 27230), (9.14, 124.105318749, 28074), (9.14, 124.710564564, 28874), (9.14, 125.312124188, 29712), (9.14, 125.917182627, 30490), (9.14, 126.522119504, 31232), (9.14, 127.124853877, 31914), (9.14, 127.725607035, 32662), (9.14, 128.326919141, 33458), (9.14, 128.931611337, 34362), (9.14, 129.53258335, 35142), (9.14, 130.134216994, 35942), (9.14, 130.738245811, 36830), (9.14, 131.341021294, 37650), (9.14, 131.946884343, 38422), (9.14, 132.54699664, 39102), (9.14, 133.153256628, 39598), (9.14, 133.757557865, 40102), (9.14, 134.362126928, 40826), (9.14, 134.963962303, 41516), (9.14, 135.568936968, 42254), (9.14, 136.174357567, 43082), (9.14, 136.775148958, 43928), (9.14, 137.378164646, 44762), (9.14, 137.980505259, 45602), (9.14, 138.58568575, 46418), (9.14, 139.19016205, 47138), (9.14, 139.795390999, 47754), (9.14, 140.399364634, 48490), (9.14, 141.004851188, 49184), (9.14, 141.612085491, 49908), (9.14, 142.214341968, 50554), (9.14, 142.822708101, 51214), (9.14, 143.426898244, 51886), (9.14, 144.02766636, 52506), (9.14, 144.632271055, 53150), (9.14, 145.238907079, 53798), (9.14, 145.848059521, 54438), (9.14, 146.453370741, 54996), (9.14, 147.060268525, 55582), (9.14, 147.668905767, 56178), (9.14, 148.276953196, 56756), (9.14, 148.885755366, 57408), (9.14, 149.493733906, 58010), (9.14, 150.105637611, 58676), (9.14, 150.711931428, 59290), (9.14, 151.31801934, 59886), (9.14, 151.92170019, 60538), (9.14, 152.524629126, 61134), (9.14, 153.132067802, 61742), (9.14, 153.734181954, 62294), (9.14, 154.342195278, 62802), (9.14, 155.52926255, 63210), (9.14, 156.140102672, 63776), (9.14, 156.748455842, 64314), (9.14, 157.350751042, 64810), (9.14, 157.958941412, 65334), (9.14, 158.563048828, 65858), (9.14, 159.170851601, 66414), (9.14, 159.779487961, 66986), (9.14, 160.388109513, 67560), (9.14, 160.992861347, 68118), (9.14, 161.601423735, 68518), (9.14, 162.204051364, 68858), (9.14, 162.816786183, 69290), (9.14, 163.43275345, 69846), (9.14, 164.036114094, 70380), (9.14, 164.644324156, 70898), (9.14, 165.251220497, 71424), (9.14, 165.852371169, 71914))",72066
"('i_9_7_7_1_17_FR', 'BNB', True)",7.04,226.096230622,"((3.18, 166.836455462, 18), (4.3, 167.438864288, 50), (4.3, 168.066111925, 78), (4.3, 168.806629523, 114), (4.3, 169.454782459, 146), (4.3, 170.106548887, 176), (4.3, 170.801155105, 210), (5.05, 171.413101358, 240), (5.35, 172.138800683, 282), (5.35, 172.781189923, 318), (5.35, 173.445710838, 356), (5.35, 174.120592917, 394), (5.35, 174.744916682, 430), (5.35, 175.416585013, 466), (5.35, 176.119697834, 506), (5.35, 176.907863031, 546), (5.35, 177.585372655, 578), (5.35, 178.418316092, 610), (5.35, 179.254574705, 636), (5.35, 179.87446238, 668), (5.35, 180.610198532, 710), (5.35, 181.213913768, 744), (5.35, 181.878209842, 782), (5.35, 182.543437335, 818), (5.35, 183.260132574, 858), (5.35, 183.964501349, 898), (5.35, 184.629284756, 934), (5.35, 185.284229698, 970), (5.35, 185.91780717, 1006), (5.35, 186.649338971, 1044), (5.35, 187.252934221, 1076), (5.35, 187.943833486, 1114), (5.35, 188.652606546, 1154), (5.35, 189.285996805, 1190), (5.35, 189.933442792, 1226), (5.35, 190.701345659, 1268), (5.35, 191.436419213, 1310), (5.35, 192.073016772, 1346), (5.35, 192.71663817, 1382), (5.35, 193.357268587, 1418), (5.35, 194.003571568, 1454), (5.35, 194.677087582, 1490), (5.35, 195.29114172, 1518), (5.35, 195.953981243, 1556), (5.35, 196.64901303, 1592), (5.35, 197.251217547, 1626), (5.35, 197.893954684, 1662), (5.35, 198.53733456, 1698), (5.35, 199.218339349, 1736), (5.35, 199.959453294, 1778), (5.35, 200.593384861, 1814), (5.35, 201.288755797, 1854), (6.07, 201.976786604, 1894), (6.17, 202.658167065, 1938), (6.17, 203.386405501, 1990), (6.17, 204.036661113, 2036), (6.17, 204.686348454, 2082), (6.46, 205.341699691, 2128), (6.46, 205.985552987, 2170), (6.46, 206.608795266, 2212), (6.46, 207.230004114, 2254), (6.46, 207.958180536, 2302), (6.46, 208.675368884, 2348), (6.46, 209.365107002, 2394), (6.46, 210.062135983, 2440), (6.46, 210.69954966, 2482), (6.46, 211.344744392, 2526), (6.46, 211.997489371, 2570), (6.46, 212.645476137, 2614), (6.46, 213.29675273, 2658), (6.46, 213.89763801, 2698), (6.46, 214.587649803, 2742), (6.46, 215.32184209, 2790), (6.46, 216.042314378, 2838), (6.46, 216.724138175, 2884), (6.46, 217.41012039, 2930), (6.46, 218.100817123, 2976), (6.46, 218.725416837, 3018), (6.46, 219.38230723, 3062), (7.04, 220.063071338, 3106), (7.04, 220.708599879, 3144), (7.04, 221.34281207, 3182), (7.04, 222.083289438, 3226), (7.04, 222.799119034, 3270), (7.04, 223.403242333, 3306), (7.04, 224.054220144, 3346), (7.04, 224.732819675, 3386), (7.04, 225.335689913, 3422), (7.04, 226.096230622, 3468))",3478
"('i_21_18_24_2_27_FR', 'MCTS_S', True)",18.15,240.242137306,"((10.46, 2.794235671, 61), (10.46, 5.208811511, 151), (10.46, 7.614040126, 261), (10.46, 10.026859573, 371), (10.46, 12.431969242, 482), (10.46, 14.847537777, 593), (5.56, 17.26557407, 703), (5.56, 19.679916636, 816), (5.56, 22.088813753, 927), (5.56, 24.50274001, 1037), (10.46, 26.921324458, 1150), (16.79, 29.33037958, 1260), (16.79, 31.747320376, 1367), (16.79, 34.149141312, 1465), (16.79, 36.565298229, 1556), (16.79, 38.967624709, 1646), (16.79, 41.423965655, 1719), (16.79, 43.857898766, 1781), (16.79, 46.304346245, 1846), (16.79, 48.711848248, 1899), (16.79, 51.150520556, 1953), (16.79, 53.580423413, 2001), (16.79, 56.000327238, 2051), (16.79, 58.407276595, 2104), (16.79, 60.858631289, 2154), (16.79, 63.267961139, 2202), (16.79, 65.73511105, 2251), (16.79, 68.155397289, 2298), (16.79, 70.592292266, 2343), (16.79, 73.026130753, 2381), (16.79, 75.487314273, 2417), (16.79, 77.904502183, 2451), (16.79, 80.339688537, 2484), (16.79, 82.750652165, 2521), (16.79, 85.201107478, 2555), (16.79, 87.633056897, 2588), (16.79, 90.05798215, 2623), (16.79, 92.477731257, 2660), (16.79, 94.883486891, 2697), (16.79, 97.334100376, 2734), (16.79, 99.752017014, 2771), (16.79, 102.168704817, 2807), (16.79, 104.599224518, 2842), (16.79, 107.021472278, 2879), (16.79, 109.437100594, 2918), (16.79, 111.841450267, 2955), (16.79, 114.274000128, 2995), (16.79, 116.701044889, 3034), (16.79, 119.128681147, 3072), (16.79, 121.53514879, 3110), (16.79, 123.981090049, 3143), (16.79, 126.381912619, 3185), (16.79, 128.808181663, 3223), (16.79, 131.23218871, 3259), (16.79, 133.699041927, 3297), (16.79, 136.109720353, 3346), (16.79, 138.51320033, 3388), (16.79, 140.930869649, 3436), (16.79, 143.385715139, 3482), (16.79, 145.868365845, 3528), (16.79, 148.275531544, 3579), (16.79, 150.689532352, 3634), (16.79, 153.092031949, 3679), (16.79, 155.572216623, 3727), (16.79, 157.976301925, 3775), (16.79, 160.422652129, 3823), (16.79, 162.858370933, 3878), (16.79, 165.319186678, 3931), (16.79, 167.745501039, 3986), (16.79, 170.161723625, 4045), (16.79, 172.607071253, 4097), (16.79, 175.038250099, 4153), (16.79, 177.445497056, 4208), (16.79, 179.925269589, 4267), (16.79, 182.34346209, 4330), (16.79, 184.75397446, 4392), (18.15, 187.164897247, 4450), (18.15, 189.574999511, 4518), (18.15, 191.989299109, 4599), (18.15, 194.398265171, 4684), (18.15, 196.802370528, 4761), (18.15, 199.209813124, 4852), (18.15, 201.629518798, 4947), (18.15, 204.048734976, 5044), (18.15, 206.461497192, 5128), (18.15, 208.874012149, 5231), (18.15, 211.289857778, 5339), (18.15, 213.712583469, 5449), (18.15, 216.116829617, 5554), (18.15, 218.536306097, 5660), (18.15, 220.964165257, 5769), (18.15, 223.368131535, 5879), (18.15, 225.804531177, 5993), (18.15, 228.207980348, 6101), (18.15, 230.618405326, 6211), (18.15, 233.019950562, 6320), (18.15, 235.420220634, 6433), (18.15, 237.828525184, 6546), (18.15, 240.242137306, 6655))",6661
"('i_21_18_24_2_27_FR', 'MCTS_D', True)",10.46,430.729794898,"((10.12, 243.38628799, 627), (10.44, 245.786608507, 1268), (18.49, 248.187334439, 1850), (18.49, 250.589930984, 2203), (18.49, 252.995132634, 2598), (18.49, 255.396933615, 2963), (18.49, 257.800176296, 3361), (18.49, 260.201557994, 3823), (18.49, 262.608563665, 4288), (18.49, 265.00896074, 4865), (18.49, 267.411429522, 5478), (18.49, 269.812170982, 6111), (18.49, 272.212448099, 6754), (18.49, 274.615834487, 7399), (18.49, 277.016354393, 8053), (10.46, 279.417034438, 8707), (10.46, 281.817040786, 9356), (10.46, 284.217234528, 10012), (10.46, 286.617560317, 10657), (18.49, 289.019278861, 11316), (18.49, 291.420759705, 11972), (18.49, 293.82358778, 12620), (18.49, 296.223704348, 13278), (18.49, 298.62698529, 13924), (10.12, 301.027330216, 14580), (10.12, 303.429691801, 15235), (10.12, 305.832745781, 15887), (10.12, 308.235850355, 16537), (10.12, 310.636440174, 17185), (10.12, 313.036853784, 17839), (10.12, 315.438936419, 18494), (10.12, 317.840938563, 19141), (10.12, 320.242054648, 19796), (10.12, 322.643105625, 20444), (10.12, 325.043510226, 21102), (10.12, 327.446999072, 21758), (10.12, 329.849295721, 22408), (10.12, 332.249692725, 23064), (10.12, 334.652126935, 23712), (10.12, 337.053391865, 24367), (10.12, 339.456911216, 25025), (23.05, 341.860300901, 25673), (23.05, 344.261356786, 26327), (23.05, 346.663035252, 26976), (23.05, 349.064814116, 27631), (23.05, 351.466160708, 28288), (23.05, 353.866214652, 28943), (23.05, 356.267702509, 29602), (23.05, 358.668790797, 30248), (10.12, 361.068855301, 30904), (10.12, 363.472308367, 31558), (10.12, 365.874276802, 32209), (10.12, 368.27718111, 32865), (24.41, 370.678682329, 33511), (24.41, 373.081134792, 34142), (24.41, 375.481930223, 34795), (24.41, 377.885018037, 35451), (24.41, 380.285901697, 36108), (24.41, 382.686438524, 36753), (24.41, 385.088737168, 37409), (24.41, 387.48905612, 38060), (24.41, 389.892245876, 38709), (24.41, 392.29513474, 39365), (24.41, 394.695707457, 40019), (24.41, 397.098002586, 40676), (24.41, 399.499883452, 41331), (24.41, 401.900579265, 41970), (24.41, 404.303767845, 42617), (24.41, 406.706529645, 43260), (24.41, 409.10999071, 43915), (24.41, 411.510525615, 44563), (10.46, 413.914153408, 45209), (10.46, 416.317215924, 45804), (10.46, 418.720127856, 46449), (10.46, 421.121988594, 47101), (10.46, 423.525141863, 47755), (10.46, 425.926631845, 48410), (10.46, 428.328759272, 49066), (10.46, 430.729794898, 49708))",50000
"('i_21_18_24_2_27_FR', 'BFS', True)",35.43,670.663627513,"((23.36, 435.279412907, 1204), (27.92, 437.710301084, 2356), (27.92, 440.195531914, 3556), (27.92, 442.698532462, 4660), (27.92, 445.119622733, 5716), (27.92, 447.537823608, 6868), (27.92, 450.042595048, 8068), (27.92, 452.527771664, 9188), (27.92, 454.934002231, 10244), (32.32, 457.393784683, 11316), (32.32, 459.932131378, 12532), (32.32, 462.34178575, 13684), (32.32, 464.746125493, 14772), (32.32, 467.291389986, 15860), (32.32, 469.7983721, 16948), (32.32, 472.263468371, 17988), (32.32, 474.703044832, 18980), (32.32, 477.121300879, 19924), (32.32, 479.566564997, 20852), (32.32, 482.043975731, 21876), (32.32, 484.540819484, 22900), (32.32, 486.995435965, 23892), (32.32, 489.509941996, 24868), (32.32, 492.064462804, 25844), (32.32, 494.482791306, 26768), (32.32, 496.953674314, 27796), (32.32, 499.418839243, 28820), (32.32, 501.840173488, 29776), (32.32, 504.274192437, 30708), (32.32, 506.721806829, 31636), (32.32, 509.150794098, 32596), (32.32, 511.601472282, 33688), (32.32, 514.056239726, 34820), (32.32, 516.545721128, 35860), (32.32, 519.060441062, 36900), (32.32, 521.484462977, 37940), (32.32, 524.018530592, 38820), (32.32, 526.501661615, 39924), (32.32, 528.981480508, 41072), (32.32, 531.405545689, 42164), (32.32, 533.919961343, 43188), (32.32, 536.401620855, 44212), (32.32, 538.824304239, 45228), (32.32, 541.29502125, 46276), (32.32, 543.775289433, 47380), (32.32, 546.180436618, 48464), (32.32, 548.64952261, 49604), (32.32, 551.087331422, 50628), (32.32, 553.532934351, 51604), (32.32, 556.096096112, 52596), (32.32, 558.569963545, 53620), (32.32, 561.086743868, 54612), (32.32, 563.546289506, 55540), (32.32, 565.978834187, 56476), (32.32, 568.506304653, 57428), (32.32, 570.9470628, 58292), (32.32, 573.348326759, 59132), (32.32, 575.822034414, 60020), (32.32, 578.355656564, 60980), (32.32, 580.909074636, 61940), (32.32, 583.371530534, 62868), (32.32, 586.041081532, 63888), (32.32, 588.511422316, 64756), (32.32, 591.02917069, 65652), (32.32, 593.549466726, 66516), (32.32, 596.214033271, 67444), (32.32, 598.648480324, 68292), (32.32, 601.218779757, 69236), (32.32, 603.632745352, 70132), (32.32, 606.183843722, 71060), (32.32, 608.616956593, 71980), (32.32, 611.039142987, 72820), (32.32, 613.514620759, 73668), (35.43, 615.982722404, 74492), (35.43, 618.57087749, 75356), (35.43, 621.114922481, 76216), (35.43, 623.58618094, 77180), (35.43, 626.104664837, 78212), (35.43, 628.542818985, 79140), (35.43, 631.057772103, 80076), (35.43, 633.590032317, 81028), (35.43, 636.081655227, 81908), (35.43, 638.628507711, 82852), (35.43, 641.152466056, 83812), (35.43, 643.634532252, 84724), (35.43, 646.047819054, 85620), (35.43, 648.528039269, 86516), (35.43, 650.933914635, 87348), (35.43, 653.395631165, 88208), (35.43, 655.818402403, 89076), (35.43, 658.235549597, 89908), (35.43, 660.68723639, 90820), (35.43, 663.121696626, 91764), (35.43, 665.624459774, 92692), (35.43, 668.169846263, 93644), (35.43, 670.663627513, 94548))",95300
"('i_21_18_24_2_27_FR', 'BNB', True)",19.9,921.875075622,"((15.02, 860.463509693, 36), (15.02, 871.484363557, 72), (15.02, 882.947858315, 108), (15.34, 897.623945109, 156), (19.9, 909.42729906, 204), (19.9, 921.875075622, 252))",252
"('i_21_18_24_2_27_FR', 'BNBL', True)",32.32,1160.816767772,"((15.02, 1105.451064047, 36), (23.05, 1107.972399541, 724), (27.92, 1110.570375344, 1428), (27.92, 1113.046675117, 2092), (27.92, 1115.54077114, 2724), (27.92, 1118.07223386, 3364), (27.92, 1120.505510689, 3980), (27.92, 1123.119609177, 4660), (27.92, 1125.604683334, 5300), (27.92, 1128.119565513, 5940), (27.92, 1130.524390876, 6612), (27.92, 1133.03509154, 7316), (27.92, 1135.45660854, 7988), (27.92, 1137.965570438, 8660), (27.92, 1140.444292364, 9308), (27.92, 1142.89059581, 9940), (27.92, 1145.532831626, 10580), (27.92, 1147.965251801, 11092), (32.32, 1150.458833898, 11740), (32.32, 1153.043724089, 12452), (32.32, 1155.697048779, 13172), (32.32, 1158.345009542, 13908), (32.32, 1160.816767772, 14556))",14892
